type,id,bnf_code,nm
amp,10288111000001102,0802010G0AAAEAE,Azathioprine 50mg tablets (Focus Pharmaceuticals Ltd)
amp,13386711000001105,0802010G0AAAEAE,Azathioprine 50mg tablets (Arrow Generics Ltd)
amp,13740911000001103,0802010G0AAAEAE,Azathioprine 50mg tablets (Tillomed Laboratories Ltd)
amp,15070611000001100,0802010G0AAAEAE,Azathioprine 50mg tablets (Sigma Pharmaceuticals Plc)
amp,17790011000001100,0802010G0AAAEAE,Azathioprine 50mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18280311000001100,0802010G0AAAEAE,Azathioprine 50mg tablets (Strides Pharma UK Ltd)
amp,18497511000001105,0802010G0AAAEAE,Azathioprine 50mg tablets (Almus Pharmaceuticals Ltd)
amp,21780711000001100,0802010G0AAAEAE,Azathioprine 50mg tablets (Waymade Healthcare Plc)
amp,22615211000001108,0802010G0AAAEAE,Azathioprine 50mg tablets (DE Pharmaceuticals)
amp,27990111000001105,0802010G0AAAEAE,Azathioprine 50mg tablets (Ennogen Healthcare Ltd)
amp,29998111000001100,0802010G0AAAEAE,Azathioprine 50mg tablets (Mawdsley-Brooks & Company Ltd)
amp,36105511000001109,0802010G0AAAEAE,Azathioprine 50mg tablets (Ennogen Pharma Ltd)
amp,37077111000001106,0802010G0AAAEAE,Azathioprine 50mg tablets (Relonchem Ltd)
amp,8733511000001103,0802010G0AAAHAH,Azathioprine 10mg capsules (Special Order)
amp,8274811000001106,0802010G0AAAPAP,Azathioprine 50mg/5ml oral solution (Special Order)
amp,8272311000001109,0802010G0AAAQAQ,Azathioprine 40mg/5ml oral solution (Special Order)
amp,8277711000001105,0802010G0AAAQAQ,Azathioprine 40mg/5ml oral suspension (Special Order)
amp,8262811000001108,0802010G0AAARAR,Azathioprine 10mg/5ml oral solution (Special Order)
amp,8264111000001109,0802010G0AAARAR,Azathioprine 10mg/5ml oral suspension (Special Order)
amp,8268711000001102,0802010G0AAASAS,Azathioprine 25mg/5ml oral solution (Special Order)
amp,8279411000001108,0802010G0AAATAT,Azathioprine 75mg/5ml oral solution (Special Order)
amp,8280411000001108,0802010G0AAATAT,Azathioprine 75mg/5ml oral suspension (Special Order)
amp,8263111000001107,0802010G0AAAUAU,Azathioprine 15mg/5ml oral solution (Special Order)
amp,8264311000001106,0802010G0AAAUAU,Azathioprine 15mg/5ml oral suspension (Special Order)
amp,8259811000001108,0802010G0AAAVAV,Azathioprine 100mg/5ml oral solution (Special Order)
amp,8267211000001105,0802010G0AAAWAW,Azathioprine 20mg/5ml oral solution (Special Order)
amp,12068711000001104,0802010G0AAAXAX,Azathioprine 125mg/5ml oral suspension (Special Order)
amp,12069011000001106,0802010G0AAAXAX,Azathioprine 125mg/5ml oral solution (Special Order)
amp,8273411000001106,0802010G0AAAYAY,Azathioprine 5mg/5ml oral solution (Special Order)
amp,8275911000001102,0802010G0AAAYAY,Azathioprine 5mg/5ml oral suspension (Special Order)
amp,8268511000001107,0802010G0AABCBC,Azathioprine 30mg/5ml oral solution (Special Order)
amp,8269111000001105,0802010G0AABCBC,Azathioprine 30mg/5ml oral suspension (Special Order)
amp,12209611000001109,0802010G0AABFBF,Azathioprine 37.5mg/5ml oral suspension (Special Order)
amp,12210411000001104,0802010G0AABFBF,Azathioprine 37.5mg/5ml oral solution (Special Order)
amp,8288511000001105,0802010G0AABGBG,Azathioprine 60mg/5ml oral solution (Special Order)
amp,8290111000001102,0802010G0AABGBG,Azathioprine 60mg/5ml oral suspension (Special Order)
amp,12093011000001105,0802010G0AABIBI,Azathioprine 200mg/5ml oral suspension (Special Order)
amp,12093311000001108,0802010G0AABIBI,Azathioprine 200mg/5ml oral solution (Special Order)
amp,12070311000001107,0802010G0AABJBJ,Azathioprine 175mg/5ml oral suspension (Special Order)
amp,12070911000001108,0802010G0AABJBJ,Azathioprine 175mg/5ml oral solution (Special Order)
amp,8742911000001104,0802010G0AABPBP,Azathioprine 5mg capsules (Special Order)
amp,8260411000001105,0802010G0AABXBX,Azathioprine 120mg/5ml oral solution (Special Order)
amp,8260811000001107,0802010G0AABXBX,Azathioprine 120mg/5ml oral suspension (Special Order)
amp,8261211000001100,0802010G0AABYBY,Azathioprine 150mg/5ml oral solution (Special Order)
amp,8262911000001103,0802010G0AABYBY,Azathioprine 150mg/5ml oral suspension (Special Order)
amp,8291411000001103,0802010G0AACDCD,Azathioprine 90mg/5ml oral solution (Special Order)
amp,8292211000001109,0802010G0AACDCD,Azathioprine 90mg/5ml oral suspension (Special Order)
amp,16012511000001109,0802010G0AACGCG,Azathioprine 250mg/5ml oral solution (Special Order)
amp,16014711000001109,0802010G0AACGCG,Azathioprine 250mg/5ml oral suspension (Special Order)
amp,8278511000001101,0802010G0AACHCH,Azathioprine 50mg/5ml oral suspension (Drug Tariff Special Order)
amp,8269711000001106,0802010G0AACICI,Azathioprine 25mg/5ml oral suspension (Drug Tariff Special Order)
amp,8260111000001100,0802010G0AACJCJ,Azathioprine 100mg/5ml oral suspension (Drug Tariff Special Order)
amp,8268111000001103,0802010G0AACKCK,Azathioprine 20mg/5ml oral suspension (Drug Tariff Special Order)
amp,284711000001102,0802010G0BCAAAD,Imuran 25mg tablets (Aspen Pharma Trading Ltd)
amp,675711000001108,0802010G0BCABAE,Imuran 50mg tablets (Aspen Pharma Trading Ltd)
amp,906711000001106,0802010G0BCACAA,Imuran 50mg powder for solution for injection vials (Aspen Pharma Trading Ltd)
amp,26658011000001100,0802010G0BHAAAE,Azapress 50mg tablets (Ennogen Pharma Ltd)
amp,18164311000001107,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Actavis UK Ltd)
amp,18310411000001102,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (A A H Pharmaceuticals Ltd)
amp,18342411000001105,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,18464211000001103,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Accord Healthcare Ltd)
amp,18477711000001105,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Dr Reddy's Laboratories (UK) Ltd)
amp,18622711000001109,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Phoenix Healthcare Distribution Ltd)
amp,18728911000001102,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Sigma Pharmaceuticals Plc)
amp,20312011000001106,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Sandoz Ltd)
amp,21808611000001106,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Waymade Healthcare Plc)
amp,21842611000001101,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Cubic Pharmaceuticals Ltd)
amp,22352411000001100,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (AM Distributions (Yorkshire) Ltd)
amp,22409911000001101,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (DE Pharmaceuticals)
amp,22605811000001106,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Colorama Pharmaceuticals Ltd)
amp,23218811000001105,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (J M McGill Ltd)
amp,23958811000001104,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Niche Pharma Ltd)
amp,24028011000001102,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (CST Pharma Ltd)
amp,24571011000001105,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Mawdsley-Brooks & Company Ltd)
amp,25881711000001105,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Icarus Pharmaceuticals Ltd)
amp,32424411000001104,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Kent Pharmaceuticals Ltd)
amp,18164511000001101,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Actavis UK Ltd)
amp,18310611000001104,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (A A H Pharmaceuticals Ltd)
amp,18342611000001108,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,18412111000001102,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Mylan)
amp,18464411000001104,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Accord Healthcare Ltd)
amp,18477511000001100,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,18622911000001106,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18730111000001104,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Sigma Pharmaceuticals Plc)
amp,19429811000001107,0802010M0AAABAB,Mycophenolate motefil 500mg tablets (Wockhardt UK Ltd)
amp,20312211000001101,0802010M0AAABAB,Mycophenolate motefil 500mg tablets (Sandoz Ltd)
amp,21808811000001105,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Waymade Healthcare Plc)
amp,22464411000001109,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Arrow Generics Ltd)
amp,24405511000001101,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (DE Pharmaceuticals)
amp,30849511000001103,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Mawdsley-Brooks & Company Ltd)
amp,32424611000001101,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Kent Pharmaceuticals Ltd)
amp,35725211000001106,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Tillomed Laboratories Ltd)
amp,12984311000001102,0802010M0AAAGAG,Mycophenolate mofetil 100mg/5ml oral suspension (Special Order)
amp,33341411000001104,0802010M0AAAHAH,Mycophenolate mofetil 500mg powder for concentrate for solution for infusion vials (Accord Healthcare Ltd)
amp,3659911000001102,0802010M0BBAAAA,CellCept 250mg capsules (Roche Products Ltd)
amp,3661611000001102,0802010M0BBABAB,CellCept 500mg tablets (Roche Products Ltd)
amp,4881311000001100,0802010M0BBAEAJ,CellCept 1g/5ml oral suspension (Roche Products Ltd)
amp,18163911000001106,0802010M0BCAAAB,Myfenax 500mg tablets (Teva UK Ltd)
amp,18164111000001105,0802010M0BCABAA,Myfenax 250mg capsules (Teva UK Ltd)
amp,34932711000001105,0802010N0AAAAAA,Mycophenolic acid 180mg gastro-resistant tablets (Accord Healthcare Ltd)
amp,35335811000001106,0802010N0AAAAAA,Mycophenolic acid 180mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
amp,34932911000001107,0802010N0AAABAB,Mycophenolic acid 360mg gastro-resistant tablets (Accord Healthcare Ltd)
amp,35336011000001109,0802010N0AAABAB,Mycophenolic acid 360mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
amp,8077511000001108,0802010N0BBAAAA,Myfortic 180mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd)
amp,8077811000001106,0802010N0BBABAB,Myfortic 360mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd)
amp,34809211000001105,0802010N0BCAAAA,Ceptava 180mg gastro-resistant tablets (Sandoz Ltd)
amp,34809411000001109,0802010N0BCABAB,Ceptava 360mg gastro-resistant tablets (Sandoz Ltd)
amp,16550511000001102,0802020G0AAACAC,Ciclosporin 25mg capsules (A A H Pharmaceuticals Ltd)
amp,17856611000001101,0802020G0AAACAC,Ciclosporin 25mg capsules (Phoenix Healthcare Distribution Ltd)
amp,21263111000001101,0802020G0AAACAC,Ciclosporin 25mg capsules (Sigma Pharmaceuticals Plc)
amp,21835711000001102,0802020G0AAACAC,Ciclosporin 25mg capsules (Cubic Pharmaceuticals Ltd)
amp,22408311000001108,0802020G0AAACAC,Ciclosporin 25mg capsules (DE Pharmaceuticals)
amp,22604211000001109,0802020G0AAACAC,Ciclosporin 25mg capsules (Colorama Pharmaceuticals Ltd)
amp,23428411000001104,0802020G0AAACAC,Ciclosporin 25mg capsules (J M McGill Ltd)
amp,23936511000001102,0802020G0AAACAC,Ciclosporin 25mg capsules (Niche Pharma Ltd)
amp,24157711000001107,0802020G0AAACAC,Ciclosporin 25mg capsules (Ethigen Ltd)
amp,24519911000001104,0802020G0AAACAC,Ciclosporin 25mg capsules (Mawdsley-Brooks & Company Ltd)
amp,25694011000001104,0802020G0AAACAC,Ciclosporin 25mg capsules (Icarus Pharmaceuticals Ltd)
amp,26021211000001109,0802020G0AAACAC,Ciclosporin 25mg capsules (Ennogen Healthcare Ltd)
amp,28122711000001107,0802020G0AAACAC,Ciclosporin 25mg capsules (Pharma-z Ltd)
amp,16550911000001109,0802020G0AAADAD,Ciclosporin 100mg capsules (A A H Pharmaceuticals Ltd)
amp,17857011000001106,0802020G0AAADAD,Ciclosporin 100mg capsules (Phoenix Healthcare Distribution Ltd)
amp,21263511000001105,0802020G0AAADAD,Ciclosporin 100mg capsules (Sigma Pharmaceuticals Plc)
amp,21835311000001101,0802020G0AAADAD,Ciclosporin 100mg capsules (Cubic Pharmaceuticals Ltd)
amp,22408711000001107,0802020G0AAADAD,Ciclosporin 100mg capsules (DE Pharmaceuticals)
amp,22604011000001104,0802020G0AAADAD,Ciclosporin 100mg capsules (Colorama Pharmaceuticals Ltd)
amp,23428211000001103,0802020G0AAADAD,Ciclosporin 100mg capsules (J M McGill Ltd)
amp,23936311000001108,0802020G0AAADAD,Ciclosporin 100mg capsules (Niche Pharma Ltd)
amp,24113511000001103,0802020G0AAADAD,Ciclosporin 100mg capsules (Lexon (UK) Ltd)
amp,24158111000001107,0802020G0AAADAD,Ciclosporin 100mg capsules (Ethigen Ltd)
amp,24520311000001104,0802020G0AAADAD,Ciclosporin 100mg capsules (Mawdsley-Brooks & Company Ltd)
amp,25695111000001104,0802020G0AAADAD,Ciclosporin 100mg capsules (Icarus Pharmaceuticals Ltd)
amp,26019111000001108,0802020G0AAADAD,Ciclosporin 100mg capsules (Ennogen Healthcare Ltd)
amp,28122211000001100,0802020G0AAADAD,Ciclosporin 100mg capsules (Pharma-z Ltd)
amp,16550711000001107,0802020G0AAAFAF,Ciclosporin 50mg capsules (A A H Pharmaceuticals Ltd)
amp,17856811000001102,0802020G0AAAFAF,Ciclosporin 50mg capsules (Phoenix Healthcare Distribution Ltd)
amp,21263311000001104,0802020G0AAAFAF,Ciclosporin 50mg capsules (Sigma Pharmaceuticals Plc)
amp,21835511000001107,0802020G0AAAFAF,Ciclosporin 50mg capsules (Cubic Pharmaceuticals Ltd)
amp,22408511000001102,0802020G0AAAFAF,Ciclosporin 50mg capsules (DE Pharmaceuticals)
amp,22604411000001108,0802020G0AAAFAF,Ciclosporin 50mg capsules (Colorama Pharmaceuticals Ltd)
amp,23428611000001101,0802020G0AAAFAF,Ciclosporin 50mg capsules (J M McGill Ltd)
amp,23936711000001107,0802020G0AAAFAF,Ciclosporin 50mg capsules (Niche Pharma Ltd)
amp,24157911000001109,0802020G0AAAFAF,Ciclosporin 50mg capsules (Ethigen Ltd)
amp,24520111000001101,0802020G0AAAFAF,Ciclosporin 50mg capsules (Mawdsley-Brooks & Company Ltd)
amp,25694711000001102,0802020G0AAAFAF,Ciclosporin 50mg capsules (Icarus Pharmaceuticals Ltd)
amp,26022211000001102,0802020G0AAAFAF,Ciclosporin 50mg capsules (Ennogen Healthcare Ltd)
amp,28123311000001103,0802020G0AAAFAF,Ciclosporin 50mg capsules (Pharma-z Ltd)
amp,3490711000001103,0802020G0BBAAAG,Sandimmun 100mg/ml oral solution (Novartis Pharmaceuticals UK Ltd)
amp,347811000001104,0802020G0BBADAC,Sandimmun 25mg capsules (Novartis Pharmaceuticals UK Ltd)
amp,172611000001109,0802020G0BBAEAD,Sandimmun 100mg capsules (Novartis Pharmaceuticals UK Ltd)
amp,638611000001108,0802020G0BBAFAF,Sandimmun 50mg capsules (Novartis Pharmaceuticals UK Ltd)
amp,3490411000001109,0802020G0BCAAAG,Neoral 100mg/ml oral solution (Novartis Pharmaceuticals UK Ltd)
amp,660811000001100,0802020G0BCABAC,Neoral 25mg capsules (Novartis Pharmaceuticals UK Ltd)
amp,319211000001101,0802020G0BCACAF,Neoral 50mg capsules (Novartis Pharmaceuticals UK Ltd)
amp,456811000001107,0802020G0BCADAD,Neoral 100mg capsules (Novartis Pharmaceuticals UK Ltd)
amp,303511000001103,0802020G0BCAEAH,Neoral 10mg capsules (Novartis Pharmaceuticals UK Ltd)
amp,16306511000001107,0802020G0BEAAAC,Deximune 25mg capsules (Dexcel-Pharma Ltd)
amp,16306711000001102,0802020G0BEABAF,Deximune 50mg capsules (Dexcel-Pharma Ltd)
amp,16306911000001100,0802020G0BEACAD,Deximune 100mg capsules (Dexcel-Pharma Ltd)
amp,17666911000001105,0802020G0BFAAAC,Capimune 25mg capsules (Mylan)
amp,17665611000001109,0802020G0BFABAF,Capimune 50mg capsules (Mylan)
amp,17665811000001108,0802020G0BFACAD,Capimune 100mg capsules (Mylan)
amp,19376911000001102,0802020G0BGAAAD,Capsorin 100mg capsules (Morningside Healthcare Ltd)
amp,19377111000001102,0802020G0BGABAF,Capsorin 50mg capsules (Morningside Healthcare Ltd)
amp,19377311000001100,0802020G0BGACAC,Capsorin 25mg capsules (Morningside Healthcare Ltd)
amp,35206711000001106,0802020G0BGADAG,Capsorin 100mg/ml oral solution (Morningside Healthcare Ltd)
amp,28335911000001108,0802020G0BHAAAC,Vanquoral 25mg capsules (Teva UK Ltd)
amp,28337411000001106,0802020G0BHABAF,Vanquoral 50mg capsules (Teva UK Ltd)
amp,28338911000001102,0802020G0BHACAD,Vanquoral 100mg capsules (Teva UK Ltd)
amp,29934611000001109,0802020G0BHADAH,Vanquoral 10mg capsules (Teva UK Ltd)
amp,18644711000001101,0802020T0AAAAAA,Tacrolimus 5mg capsules (A A H Pharmaceuticals Ltd)
amp,18643711000001103,0802020T0AAABAB,Tacrolimus 1mg capsules (A A H Pharmaceuticals Ltd)
amp,18643411000001109,0802020T0AAAFAF,Tacrolimus 500microgram capsules (A A H Pharmaceuticals Ltd)
amp,8708211000001102,0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral solution (Special Order)
amp,8708811000001101,0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral suspension (Special Order)
amp,13282011000001100,0802020T0AAAKAK,Tacrolimus 2mg/5ml oral suspension (Special Order)
amp,8822711000001100,0802020T0AAALAL,Tacrolimus 5mg/5ml oral suspension (Special Order)
amp,13572011000001100,0802020T0AAARAR,Tacrolimus 500micrograms/5ml oral suspension (Special Order)
amp,13645511000001108,0802020T0AAASAS,Tacrolimus 25mg/5ml oral solution (Special Order)
amp,13645811000001106,0802020T0AAASAS,Tacrolimus 25mg/5ml oral suspension (Special Order)
amp,752211000001104,0802020T0BBAAAA,Prograf 5mg capsules (Astellas Pharma Ltd)
amp,209911000001103,0802020T0BBABAB,Prograf 1mg capsules (Astellas Pharma Ltd)
amp,4391311000001103,0802020T0BBACAC,Prograf 5mg/1ml solution for infusion ampoules (Astellas Pharma Ltd)
amp,656111000001103,0802020T0BBADAF,Prograf 500microgram capsules (Astellas Pharma Ltd)
amp,11619211000001106,0802020T0BCAAAM,Advagraf 0.5mg modified-release capsules (Astellas Pharma Ltd)
amp,11619611000001108,0802020T0BCABAN,Advagraf 1mg modified-release capsules (Astellas Pharma Ltd)
amp,11620011000001100,0802020T0BCACAP,Advagraf 5mg modified-release capsules (Astellas Pharma Ltd)
amp,15603811000001106,0802020T0BCADAT,Advagraf 3mg modified-release capsules (Astellas Pharma Ltd)
amp,16658411000001105,0802020T0BDAAAV,Modigraf 0.2mg granules sachets (Astellas Pharma Ltd)
amp,16658811000001107,0802020T0BDABAW,Modigraf 1mg granules sachets (Astellas Pharma Ltd)
amp,18044411000001102,0802020T0BEAAAB,Adoport 1mg capsules (Sandoz Ltd)
amp,18044211000001101,0802020T0BEABAA,Adoport 5mg capsules (Sandoz Ltd)
amp,18044811000001100,0802020T0BEACAF,Adoport 0.5mg capsules (Sandoz Ltd)
amp,28800611000001103,0802020T0BEADBF,Adoport 0.75mg capsules (Sandoz Ltd)
amp,28800911000001109,0802020T0BEAEBG,Adoport 2mg capsules (Sandoz Ltd)
amp,18617711000001101,0802020T0BFABAB,Vivadex 1mg capsules (Dexcel-Pharma Ltd)
amp,18618011000001102,0802020T0BFACAF,Vivadex 0.5mg capsules (Dexcel-Pharma Ltd)
amp,19293811000001104,0802020T0BGAAAF,Tacni 0.5mg capsules (Teva UK Ltd)
amp,19294011000001107,0802020T0BGABAB,Tacni 1mg capsules (Teva UK Ltd)
amp,19294211000001102,0802020T0BGACAA,Tacni 5mg capsules (Teva UK Ltd)
amp,19496811000001109,0802020T0BHAAAF,Capexion 0.5mg capsules (Mylan)
amp,19497011000001100,0802020T0BHABAB,Capexion 1mg capsules (Mylan)
amp,28791811000001107,0802020T0BJAABC,Envarsus 1mg modified-release tablets (Chiesi Ltd)
amp,28792111000001105,0802020T0BJABBD,Envarsus 750microgram modified-release tablets (Chiesi Ltd)
amp,28792411000001100,0802020T0BJACBE,Envarsus 4mg modified-release tablets (Chiesi Ltd)
amp,4091011000001100,0802020U0BBACAC,Rapamune 1mg/ml oral solution (Pfizer Ltd)
amp,4091411000001109,0802020U0BBADAD,Rapamune 1mg tablets (Pfizer Ltd)
amp,4564711000001100,0802020U0BBAEAE,Rapamune 2mg tablets (Pfizer Ltd)
amp,18401611000001102,0802020U0BBAFAF,Rapamune 0.5mg tablets (Pfizer Ltd)
amp,7695711000001104,0802030F0BBABAB,MabThera 100mg/10ml concentrate for solution for infusion vials (Roche Products Ltd)
amp,7869911000001109,0802040A0BBAGAI,ViraferonPeg 120microgram powder and solvent for solution for injection pre-filled pens (Merck Sharp & Dohme Ltd)
amp,7858911000001107,0802040A0BBAHAJ,ViraferonPeg 50microgram powder and solvent for solution for injection pre-filled pens (Merck Sharp & Dohme Ltd)
amp,22754411000001106,0802040A0BBAKAL,ViraferonPeg 80microgram powder and solvent for solution for injection pre-filled pens CLEARCLICK (Merck Sharp & Dohme Ltd)
amp,22754211000001107,0802040A0BBALAJ,ViraferonPeg 50microgram powder and solvent for solution for injection pre-filled pens CLEARCLICK (Merck Sharp & Dohme Ltd)
amp,4439211000001106,0802040A0BCAAAA,PegIntron 80microgram powder and solvent for solution for injection vials (Schering-Plough Ltd)
amp,4338311000001104,0802040A0BDAAAF,Pegasys 180micrograms/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
amp,4338011000001102,0802040A0BDABAG,Pegasys 135micrograms/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
amp,19363311000001102,0802040A0BDACAM,Pegasys 135micrograms/0.5ml solution for injection pre-filled pens (Roche Products Ltd)
amp,19363911000001101,0802040A0BDADAN,Pegasys 180micrograms/0.5ml solution for injection pre-filled pens (Roche Products Ltd)
amp,22685811000001107,0802040A0BDAEAP,Pegasys 90micrograms/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
amp,10192911000001103,0802040AAAAAAAA,Thalidomide 50mg capsules (Imported (United States))
amp,13851311000001109,0802040AABBAAAA,Thalidomide Celgene 50mg capsules (Celgene Ltd)
amp,18741011000001105,0802040ADBBAAAA,Gilenya 0.5mg capsules (Novartis Pharmaceuticals UK Ltd)
amp,23285411000001100,0802040AJBBABAB,Imnovid 2mg capsules (Celgene Ltd)
amp,24034811000001102,0802040AKBBAAAA,Tecfidera 120mg gastro-resistant capsules (Biogen Idec Ltd)
amp,24035111000001108,0802040AKBBABAB,Tecfidera 240mg gastro-resistant capsules (Biogen Idec Ltd)
amp,34686811000001106,0802040AKBCAAAC,Skilarence 30mg gastro-resistant tablets (Almirall Ltd)
amp,34686311000001102,0802040AKBCABAD,Skilarence 120mg gastro-resistant tablets (Almirall Ltd)
amp,24504611000001108,0802040ALBBAAAA,Aubagio 14mg tablets (Genzyme Therapeutics Ltd)
amp,34791011000001104,0802040AYBBAAAA,Mavenclad 10mg tablets (Merck Serono Ltd)
amp,4511911000001100,0802040J0BBACAH,IntronA 10million unit powder and solvent for solution for injection vials (Merck Sharp & Dohme Ltd)
amp,4262311000001103,0802040J0BBAIBB,IntronA 18million units/1.2ml solution for injection multidose pens (Merck Sharp & Dohme Ltd)
amp,4262011000001101,0802040J0BBAJBC,IntronA 30million units/1.2ml solution for injection multidose pens (Merck Sharp & Dohme Ltd)
amp,4224711000001101,0802040J0BCAJAV,Roferon-A 3million units/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
amp,4400311000001102,0802040J0BCAKAW,Roferon-A 4.5million units/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
amp,4224411000001107,0802040J0BCALAX,Roferon-A 6million units/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
amp,4224111000001102,0802040J0BCAMAY,Roferon-A 9million units/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
amp,4264911000001106,0802040J0BCAPBF,Roferon-A 18million units/0.6ml solution for injection cartridges (Roche Products Ltd)
amp,4405111000001107,0802040M0BBADAF,Rebif 22micrograms/0.5ml (6million units) solution for injection pre-filled syringes (Merck Serono Ltd)
amp,4403411000001101,0802040M0BBAEAG,Rebif 44micrograms/0.5ml (12million units) solution for injection pre-filled syringes (Merck Serono Ltd)
amp,16603211000001108,0802040M0BBAHAK,Rebif 44micrograms/0.5ml (12million units) solution for injection 1.5ml cartridges (Merck Serono Ltd)
amp,16636811000001107,0802040M0BBAIAL,Rebif 8.8micrograms/0.1ml (2.4million units) with 22micrograms/0.25ml (6million units) solution for injection 1.5ml cartridges initiation pack (Merck Serono Ltd)
amp,18650711000001109,0802040M0BBAJAM,Rebif 22micrograms/0.5ml (6million units) solution for injection pre-filled pens (Merck Serono Ltd)
